name,cuisine,blurb,num_words,high_price,low_price,currency,distinctions,photos,photo_count,add_info,latitude,longitude,comments,num_comments,special_comment,avg_price,avg_USD,standing,bib,stars,assiette,value_menu
Bello Visto, Traditional ,"An establishment in the heart of a pretty perched village that was occupied by the Moors until the 10C. At your table on the superb terrace with a view over the Îles d'Hyères and the peaks of the Alps, tuck into lovely Provençal cooking. Try the house specialities, such as bouillabaisse from the local catch or stuffed capon.",58,75.0,28.0,EUR,"[[bib-gourmand], [standing-13]]","[https://download.viamichelin.com/image2/XL/qZ/H2/mQ/03RYmyNgsYaL_y3w.jpg, https://download.viamichelin.com/media/image2/XL/o8/3p/uL/piRf6E_K2MsEzI-w.jpg, https://download.viamichelin.com/image2/XL/Nk/3g/MP/uSTNGf506VTRpf0Q.jpg, https://download.viamichelin.com/image2/XL/eY/Yy/M9/D_SLGn-zZBVyQr3w.jpg, https://download.viamichelin.com/image2/XL/qy/YR/y7/aPTeaSbjyCYe3uvA.jpg, https://download.viamichelin.com/image2/XL/s2/hT/jj/mjTOSA3w668Qp6Hg.jpg, https://download.viamichelin.com/image2/XL/RI/ex/lN/HgTwKV4LW0TxQE1A.jpg, https://download.viamichelin.com/image2/XL/_O/RS/_U/g0RkWklRuZPuKwCA.jpg, https://download.viamichelin.com/image2/XL/_J/gL/pB/suSSKizHuZkCO0ng.jpg, https://download.viamichelin.com/image2/XL/36/rn/8z/DeSvmLJP3BjxtcXg.jpg, https://download.viamichelin.com/image2/XL/4r/Wp/0j/icRRet4CL0tfGTWQ.jpg, https://download.viamichelin.com/image2/XL/Af/4d/J2/KFTAuabjZHcxe5Ag.jpg, https://download.viamichelin.com/image2/XL/wY/EP/_8/qSRhqRmMy81nsrxA.jpg, https://download.viamichelin.com/media/image2/XL/bU/Hd/wd/T5TKi0d8qeWkhIGg.jpg, https://download.viamichelin.com/media/image2/XL/Mw/vu/3P/LoRIOvgZyhslkX3g.jpg, https://download.viamichelin.com/media/image2/XL/SZ/8a/c9/pPRHmqccCAlHeowQ.jpg, https://download.viamichelin.com/media/image2/XL/Di/To/Hn/rEQJa_yZgG2v5cBw.jpg, https://download.viamichelin.com/media/image2/XL/yW/Uc/dn/EgTfqZMoFQ2GCGcA.jpg, https://download.viamichelin.com/media/image2/L/g4/qY/28/1fQ6u4jag76SV-yg.jpg, https://download.viamichelin.com/media/image2/L/JR/yB/Ed/dsTE2SOSLpEYRyzQ.jpg]",20,"[Menu 28/49 € - Carte 50/75 €, With rooms, Meals outside, Air conditioning, Address pl. dei Barri, 83580 GASSIN]",43.22833,6.58584,,0,,51.5,57.59,13.0,1,0,0,0
Le Saint-Paul, Modern ,"Chef Richard Vicens, who is Nice born and bred, specialises in subtle, elegant Mediterranean fare, such as fresh octopus with grated roe or roast John Dory in basil. Make sure you save room for the Paris Saint Paul chocolate masterpiece! Delightful flower-decked terrace.",43,95.0,46.0,EUR,"[[assiette], [standing-18]]","[https://download.viamichelin.com/images/michelin_guide/xlarge/12921_1.jpg, https://download.viamichelin.com/media/image2/XL/xR/q2/K4/2QQ0ygeKixjuWpCQ.jpg, https://download.viamichelin.com/media/image2/XL/gZ/3Y/Tt/G6SFeBph6aju0T2A.jpg, https://download.viamichelin.com/media/image2/L/uI/Kg/A9/0oS5yj0b5qpn6Y5w.jpg, https://download.viamichelin.com/media/image2/XL/Zu/lj/9s/WtSValxYtzyEB7tg.jpg, https://download.viamichelin.com/media/image2/XL/-M/P3/td/v3Rgu5tCOn-7hVMw.jpg, https://download.viamichelin.com/media/image2/XL/XQ/dB/H7/elQdSnNDktsJTc3g.jpg, https://download.viamichelin.com/media/image2/XL/97/kx/-M/2SRNiNElftihW36w.jpg, https://download.viamichelin.com/media/image2/XL/1O/v5/AI/kOQXaAc8d0023d0A.jpg, https://download.viamichelin.com/media/image2/XL/q-/Bx/T-/wtQkqCrI-GMcj_jg.jpg, https://download.viamichelin.com/media/image2/XL/Kd/yG/qv/4DQvi9rq2dMacAMw.jpg, https://download.viamichelin.com/media/image2/XL/C-/WQ/-N/HHSIKR6mhIsCACzw.jpg, https://download.viamichelin.com/media/image2/XL/GZ/EG/EW/OBQNOv8hMU7CA08A.jpg, https://download.viamichelin.com/media/image2/XL/4z/d-/D-/vZSKK5PnZANxP4sg.jpg, https://download.viamichelin.com/media/image2/XL/OY/N9/qQ/mNQVaJoU67rZca_A.jpg, https://download.viamichelin.com/media/image2/XL/9P/cY/ZL/HyRQOTsYSAiXlU7Q.jpg]",16,"[Menu 46 € (lunch)/95 € - Carte 70/90 €, Interesting or extensive view, Meals outside, Air conditioning, No dogs allowed, Address 86 r. Grande, 06570 Saint-Paul, Phone +33493326525, Email stpaul@relaischateaux.com, Website: http://www.lesaintpaul.com]",43.6957,7.12263,,0,,70.5,78.84,18.0,0,0,1,0
Landhaus Scherrer, French classic,"Heinz O. Wehmann has been at the helm at Landhaus Scherrer since 1980. He is still serving classic cuisine in this elegant restaurant where Otto Bachmann's large erotic painting remains the decorative focus. Adding a modern note, the 600 plus wines on the wine list are presented to you on an iPad.",52,128.0,65.0,EUR,"[[star], [standing-14]]","[https://download.viamichelin.com/images/michelin_guide/xlarge/73539_1.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/73539_2.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/73539_3.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/73539_4.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/73539_5.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/73539_1.jpg]",6,"[Menu 98/128 € - Carte 65/104 €, A particularly interesting wine list, Air conditioning, Private dining rooms, Enclosed car park, Address Elbchaussee 130, 22763 Hamburg-Altona, Phone +4940883070030, Email info@landhausscherrer.de, Website: http://www.landhausscherrer.de]",53.54592,9.91765,,0,,96.5,107.92,14.0,0,1,0,0
La Robe, Modern ,"La Robe or 'The Dress' is not only a must for style lovers, it is also an essential port of call for food lovers! In the kitchen, the chef cooks dishes in tune with the times - the menu changes daily - and serves it all in a stylish and contemporary setting. Lovely!",53,67.0,30.0,EUR,"[[assiette], [standing-17]]","[https://download.viamichelin.com/media/image2/L/hS/Mx/Q-/fqTXqCLx9QNIj5_w.jpg, https://download.viamichelin.com/image2/XL/OO/Lz/sk/YEQHqbSXw1WmLt0Q.jpg, https://download.viamichelin.com/image2/XL/Cr/4w/ef/1cQ6C4oCAP51Hjkg.jpg, https://download.viamichelin.com/image2/XL/FP/I8/aI/ZYToSj33sGB343RQ.jpg, https://download.viamichelin.com/image2/XL/uU/1G/8P/xtTI-RDUyAAQa6KQ.jpg, https://download.viamichelin.com/image2/XL/_Z/2O/_9/5_TRG9Pi8ZNQ1liw.jpg, https://download.viamichelin.com/media/image2/XL/Qp/XI/on/jRS_SHhg343gbiBg.jpg, https://download.viamichelin.com/media/image2/L/m0/T3/v6/uoQk6VerCGuLwJ7g.jpg, https://download.viamichelin.com/media/image2/L/u6/8O/P4/meRYqEY6eZg_VInA.jpg, https://download.viamichelin.com/media/image2/L/Su/XK/yZ/kgS1Kw3SBO3iv5Iw.jpg, https://download.viamichelin.com/media/image2/L/6z/Lw/pw/z1R7OkLkN5PscDYw.jpg, https://download.viamichelin.com/media/image2/L/7S/5F/VF/IqTSuczpCAkgRG2Q.jpg, https://download.viamichelin.com/media/image2/L/B4/zZ/uL/rNTeCacADY3LR7Ew.jpg]",13,"[Menu 30 € (weekday lunch)/39 € - Carte 53/67 €, New Michelin Guide selection, Wheelchair accessible, Address 3 pl. Reveillère-Lepeaux, 85600 Montaigu, Phone +33251477927, Email restaurantlarobe2015@gmail.com]",46.97566,-1.31311,,0,,48.5,54.24,17.0,0,0,1,0
Le Petit St-Georges, Modern ,"Taken over in 2013 by an experienced couple who arrived here from St-Michel-Mont-Mercure, Le Petit St-Georges is now a sleek and refined bistro, which is very much in sync with the culinary times. Monsieur cooks up pertinent seasonal cuisine with a predilection for produce from the Vendée terroir. Meanwhile, Madame provides impeccable service.",53,40.0,16.0,EUR,"[[assiette], [standing-12], [good-value-menu]]","[https://download.viamichelin.com/media/image2/XL/6f/tI/4Q/ztT_O1TACgpy4VlQ.jpg, https://download.viamichelin.com/image2/L/Zm/-4/u8/vISOSDtqvX1T8geQ.jpg, https://download.viamichelin.com/image2/L/4u/kC/ey/-kRhGjILoS1NCZDw.jpg, https://download.viamichelin.com/image2/L/R8/NX/6P/jDRWGlSgkGAnm4lQ.jpg]",4,"[Lunch 13 €, Menu 16 € (weekday lunch), 28/34 € - Carte 33/40 €, Meals outside, Wheelchair accessible, Air conditioning, Address 5 r. Durivum, 85600 Saint-Georges-de-Montaigu, Phone +33251420317, Email lepetitstgeorges@gmail.com, Website: http://www.lepetitstgeorges.com]",46.94765,-1.2961,,0,,28.0,31.31,12.0,0,0,1,1
Les Fresques, Modern ,"Take a seat in the elegant dining room of this luxury hotel restored from top to toe. Admire the beautiful frescoes while sampling dishes in tune with current tastes. Fine ingredients feature prominently, such as the blue lobster medallion.",39,135.0,75.0,EUR,"[[assiette], [standing-20]]","[https://download.viamichelin.com/media/image2/L/ni/IK/2J/BEThe3lt0hX9rV2g.jpg, https://download.viamichelin.com/media/image2/XL/np/EQ/jw/-eTFqVDIxyzhbktQ.jpg, https://download.viamichelin.com/media/image2/XL/7j/Cp/_O/WWREan4ER2oWt_-g.jpg, https://download.viamichelin.com/media/image2/XL/WL/tR/eg/1CQdyCpsJ9-j_gtg.jpg, https://download.viamichelin.com/media/image2/L/TC/WZ/6H/C4ROW_gDH94edDqA.jpg, https://download.viamichelin.com/media/image2/L/r3/s6/-N/L-TvqahOR3kgOpnA.jpg, https://download.viamichelin.com/media/image2/L/Hb/zy/4M/x9RfycVdYH5WbxQg.jpg, https://download.viamichelin.com/media/image2/L/Ys/Gj/m4/bRRI2hUxvIB7eR_w.jpg, https://download.viamichelin.com/media/image2/L/Xc/n5/6J/-jTNuiRrLuXEoKWQ.jpg, https://download.viamichelin.com/media/image2/XL/vf/OV/43/xPS3G4LxNpwKgldw.jpg, https://download.viamichelin.com/media/image2/XL/fz/WG/iV/x7SZe5ioG_Y-7yCQ.jpg, https://download.viamichelin.com/media/image2/XL/nn/kg/jV/2dRw-fLjxcjtGSdA.jpg, https://download.viamichelin.com/media/image2/L/q8/_R/mD/RXRl6Nxe1H9mlPEA.jpg, https://download.viamichelin.com/media/image2/XL/tN/JP/hS/1rQeqiHoegtzIwmQ.jpg, https://download.viamichelin.com/media/image2/L/0e/JP/X5/2iQeysAtKRvr-5tg.jpg, https://download.viamichelin.com/media/image2/L/8j/L4/hT/6GQAur7dDI5fKs9w.jpg, https://download.viamichelin.com/media/image2/L/fw/GE/kU/KbTU68m-I4NIUjBg.jpg, https://download.viamichelin.com/media/image2/L/V1/1S/uZ/SxSWmfqKJKNhoutA.jpg, https://download.viamichelin.com/media/image2/L/-h/sh/xv/d6Qo2d-IaQdQdT5Q.jpg, https://download.viamichelin.com/media/image2/L/OY/Us/Z1/CNT8qng8lw8vYIUw.jpg, https://download.viamichelin.com/media/image2/L/Hh/LT/1D/cTQGC17NC0if1BPg.jpg, https://download.viamichelin.com/media/image2/L/JJ/qe/7h/KKQkOy2BBRjSt-ZA.jpg, https://download.viamichelin.com/media/image2/L/PS/oL/Ya/tcT7ib2O9mTE5_Mw.jpg, https://download.viamichelin.com/media/image2/L/Mh/eK/qo/HGRaC2qW5ao2hHDA.jpg, https://download.viamichelin.com/media/image2/L/AJ/Re/ON/aXTgiFt0RgcHz_lw.jpg, https://download.viamichelin.com/media/image2/L/IC/7o/7B/ASQrKU_GJ5qtN0FQ.jpg]",26,"[Menu 75/135 € - Carte 80/110 €, A particularly interesting wine list, Interesting or extensive view, Meals outside, Wheelchair accessible, Enclosed car park, Address 13 av. des Mateirons, 74500 Évian-les-Bains, Phone +33450268500, Email hotelroyal@evianresort.com, Website: http://www.evianresort.com]",46.39615,6.591245,,0,,105.0,117.42,20.0,0,0,1,0
Bistrot du Bac, Fish and seafood,"A Breton house on the quayside of Sainte Marine's little port, facing Bénodet - to which it is connected by a ferry in season. This is a very pleasant port of call! It has a terrace affording picturesque views over the estuary and an interior painted blue and white (like the guestrooms). The food celebrates the sea with freshness and simplicity.",61,53.0,29.0,EUR,"[[assiette], [standing-12]]","[https://download.viamichelin.com/media/image2/XL/SPo/oTt/ttv/v7SreRDTxVGQnWqw.jpg, https://download.viamichelin.com/media/image2/XL/kuZ/Z5v/v9i/iVS0OqOABK4JgDbw.jpg, https://download.viamichelin.com/media/image2/XL/Q3f/fOK/KI9/9QTnuMh989aQsKUg.jpg, https://download.viamichelin.com/media/image2/M/FP/yM/6C/JgRMaHMPEEeqeaMw.jpg, https://download.viamichelin.com/media/image2/XL/BEw/wOb/bzk/kZTLOk9CsMSFNp5Q.jpg, https://download.viamichelin.com/media/image2/XL/Ds8/8fQ/QbF/FeRQmcvSQDvCQI7A.jpg, https://download.viamichelin.com/media/image2/XL/T_2/2Gq/qqO/OsToSg6RFrVVFNsw.jpg, https://download.viamichelin.com/media/image2/XL/Ho7/7RI/IR4/4TQdeVnph7_Fb54Q.jpg, https://download.viamichelin.com/media/image2/XL/qY6/6po/ow4/4xSaSmoKgDLMG--Q.jpg, https://download.viamichelin.com/image2/XL/kK/l_/LO/p1S8SIGuUTmnMtsw.jpg, https://download.viamichelin.com/image2/XL/u0/aS/Ah/ZNQbqKizzLBQBW9Q.jpg, https://download.viamichelin.com/image2/XL/K6/1t/GE/GLTaS65-NdACGVjw.jpg]",12,"[Lunch 18 €, Menu 29 € - Carte 32/53 €, With rooms, Interesting or extensive view, Meals outside, Address 19 r. du Bac, 29120 Sainte-Marine, Phone +33298563479, Email contact@hoteldubac.fr, Website: http://www.hoteldubac.fr/]",47.87388,-4.119146,,0,,41.0,45.85,12.0,0,0,1,0
Le Poisson d'Avril, Modern ,"In the fishing port, a few metres from the fish market, this restaurant is run by a friendly young couple, as the atmosphere quickly illustrates. Regional produce and fish caught locally both feature prominently in the tasty, well-prepared dishes, all of which are homemade. There are also a few rooms with terrace.",52,53.0,19.0,EUR,"[[bib-gourmand], [standing-12], [good-value-menu]]",[https://download.viamichelin.com/media/image2/L/57/rH/AU/oZRH-R9zw_SJOEmg.jpg],1,"[Lunch 17 €, Menu 19/53 €, With rooms, Meals outside, Address 19 r. de Men-Meur, 29730 Le Guilvinec, Phone +33298582383, Email lepoissondavril@hotmail.com, Website: http://www.lepoissondavril.fr]",47.79349,-4.28637,,0,,36.0,40.26,12.0,1,0,0,1
Daniel et Denise Saint-Jean, Lyonnaise,"A stone's throw from Cathédrale St-Jean, La Machonnerie - emblematic bouchon of Lyon's Old Town - has been taken over by chef Joseph Viola (Meilleur Ouvrier de France). He is already known for his Daniel et Denise near Part-Dieu train station. The menu offers Lyon cuisine that is delicious, hearty and tasty!",52,53.0,30.0,EUR,"[[bib-gourmand], [standing-12]]",[https://download.viamichelin.com/media/image2/XL/Kg/FN/wo/M9QuWyFipIc86XtQ.jpg],1,"[Lunch 21 €, Menu 30/50 € - Carte 35/53 €, réserver, Air conditioning, No dogs allowed, Private dining rooms, Address 32 r. Tramassac, 69005 Lyon, Phone +33478422462, Email danieletdenise.saintjean@gmail.com, Website: http://www.lamachonnerie.com]",45.76063,4.825634,,0,,41.5,46.41,12.0,1,0,0,0
La Cigogne, Modern ,"This 'stork', deep in the countryside, is full of charm. It has a contemporary elegant decor, a lush green terrace and an enticing menu, which does full justice to the excellent local produce. Try dishes such as local lamb and grilled vegetables or prawn lasagne - the mouth waters!",49,91.0,30.0,EUR,"[[assiette], [standing-13]]",[https://download.viamichelin.com/media/image2/XL/wi/Bg/dN/ErRGKzi8EQ2L6dkA.jpg],1,"[Lunch 20 € Glass-wine , Menu 30/55 € - Carte 52/91 €, Interesting or extensive view, Meals outside, Private dining rooms, Enclosed car park, Address 5 imp. Cabane-Bambou, 16800 Soyaux, Phone +33545958923, Email lacigogne16@bbox.fr, Website: http://www.la-cigogne-angouleme.com]",45.63546,0.179259,,0,,60.5,67.66,13.0,0,0,1,0
Restaurant N° 15, Classic |French classic,"The Dupuis family, well known in Munich, has made this a veritable mecca of French food and culture, serving flavoursome French country cooking with modern elements made using the highest quality ingredients. Don't miss the great selection of Bordeaux and Burgundy wines.",42,90.0,40.0,EUR,"[[star], [standing-12]]","[https://download.viamichelin.com/media/image2/XL/e1/O7/A3/IPTRKTJt_52s4EjQ.jpg, https://download.viamichelin.com/media/image2/XL/rQ/i8/Qz/dOTiO0Uzy9s9SeXQ.jpg, https://download.viamichelin.com/media/image2/XL/Q1/zN/-1/M-SQCp8k4mGnYxrQ.jpg, https://download.viamichelin.com/media/image2/XL/XC/A4/Mg/H3TzGgizyem9I4nQ.jpg]",4,"[Menu 40 € (lunch)/90 € - Carte 47/90 €, bookings advisable at dinner, A particularly interesting wine list, Address Neureutherstr. 15, 80331 München, Phone +4989399936, Email info@restaurant-n15.com, Website: http://www.restaurant-n15.com]",48.15474,11.57264,,0,,65.0,72.69,12.0,0,1,0,0
Beurener Hof, Regional,"If it is trendy modern design you are looking for, you have come to the wrong place! The Anhorn family's traditional rustic restaurant offers an old-fashioned welcome, wooden beams and cosy alcoves. Most importantly, the food is good, honest and flavoursome and the menu offers mainly regional fare.",48,65.0,21.0,EUR,[[standing-12]],"[https://download.viamichelin.com/images/michelin_guide/xlarge/71374_1.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/71374_2.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/71374_3.jpg, https://download.viamichelin.com/images/michelin_guide/xlarge/71374_1.jpg, https://download.viamichelin.com/media/image2/L/rg/bt/Vd/g_QJKKUyuDzT-PWw.jpg, https://download.viamichelin.com/media/image2/L/VT/xy/k6/J3Tvqq1TQov1Vh2g.jpg, https://download.viamichelin.com/image2/XL/hp/jh/Mz/7XRaKDBMyhK0MZGg.jpg, https://download.viamichelin.com/image2/XL/tg/Sf/_S/twRc6go1P7SdkeTg.jpg, https://download.viamichelin.com/image2/XL/_L/Ll/R5/7gQdieP881VCa7zA.jpg, https://download.viamichelin.com/image2/XL/SV/Tq/Vm/hXRBOd_L5pKoeTWA.jpg, https://download.viamichelin.com/image2/L/5t/FD/Gs/J0Se-QPKyHAvM9uw.jpg, https://download.viamichelin.com/image2/XL/R1/P_/V2/hqQPSBBmhUZ8x5nQ.jpg, https://download.viamichelin.com/media/image2/L/vy/Rf/iF/RHQDWy-6dZncDXFA.jpg, https://download.viamichelin.com/media/image2/L/Ii/AV/KA/pETF6uWXPsDssASw.jpg, https://download.viamichelin.com/media/image2/L/Bx/Xa/j6/JyR5iu_LGmwmSGdw.jpg]",15,"[Menu 32/65 € - Carte 21/57 €, Monday to Saturday dinner only, With rooms, Private dining rooms, Garage, Address Hohenneuffenstr. 16, 72660 Beuren]",48.56705,9.40597,,0,,43.0,48.09,12.0,0,0,0,0
Das Weisse Haus, International,In the little white building on the Elbpromenade your host Patrick Voelz proposes a range of international dishes alongside a now established seasonal surprise menu. The atmosphere is casual and friendly and you can sit outside too.,37,89.0,35.0,EUR,[[standing-12]],[https://download.viamichelin.com/media/image2/XL/1w/cA/NM/_jTCO00zmgwxacyg.jpg],1,"[Menu 49 € (dinner)/89 € - Carte 35/65 €, booking advisable, Private dining rooms, Address Neumühlen 50, 22763 Hamburg-Altona, Phone +49403909016, Email info@das-weisse-haus.de, Website: http://www.das-weisse-haus.de]",53.544395,9.915105,,0,,62.0,69.33,12.0,0,0,0,0
EssZimmer,  moderne| classique,"Élégant mais pas guindé, c'est ainsi que se dévoile le 3e étage du BMW Welt. D'ici, appréciez la vue impressionnante sur le hall de livraison, tandis que Bobby Bräuer vous livre sa signature régionale avec son menu ""Herzstück"" et ses influences internationales dans le menu ""Exkursion"". Garage gratuit.",48,175.0,90.0,EUR,"[[star], [star], [standing-19]]","[https://download.viamichelin.com/media/image2/M/HU/Zl/ZL/ZYTwef091uAezgNg.jpg, https://download.viamichelin.com/media/image2/XL/qC/Co/qg/FbQvSjpjZwEkouoA.jpg, https://download.viamichelin.com/media/image2/XL/iR/JB/h5/g3SEG5UkPeGd_vEA.jpg, https://download.viamichelin.com/media/image2/XL/Nk/9X/R7/SQTCaQPYYEipPgpQ.jpg, https://download.viamichelin.com/media/image2/XL/8T/yZ/Wc/8qS1SCYwQOnTwZAg.jpg, https://download.viamichelin.com/media/image2/XL/lH/87/Fd/iSQ3KUhRM7mbMxmA.jpg, https://download.viamichelin.com/media/image2/XL/c8/5s/oZ/UNR_GHfoCScaKQ2A.jpg, https://download.viamichelin.com/media/image2/XL/ck/TY/Ny/JvSJ6mcGjFGQ3kNQ.jpg, https://download.viamichelin.com/media/image2/XL/XQ/jR/UL/3gRK-lG0uSeRo_Zw.jpg, https://download.viamichelin.com/media/image2/XL/wb/et/dT/RRQoyFg0NkRSbudg.jpg, https://download.viamichelin.com/media/image2/XL/Wb/mW/8Z/vnQrWbBFHiwaxlvQ.jpg, https://download.viamichelin.com/media/image2/XL/_2/fq/X_/aPQEyBm2_qQ6zy9w.jpg, https://download.viamichelin.com/media/image2/XL/E8/z9/90/mkRtqItihpQFJsxA.jpg, https://download.viamichelin.com/media/image2/XL/WT/AK/Jl/pETVin1PonVaryxg.jpg, https://download.viamichelin.com/media/image2/XL/_E/Ci/0Z/KtThqsf1I70nu_yw.jpg]",15,"[Menu 90/175 €, dîner seulement - réservation conseillée, Carte des vins offrant un choix attractif, Accès handicapé, Air conditionné, Garage, Adresse Am Olympiapark 1, 80809 München-Milbertshofen, Téléphone +4989358991814, Email esszimmer.bmw-welt@feinkost-kaefer.de, Site web http://www.esszimmer-muenchen.de]",48.17795,11.55666,,0,,132.5,148.18,19.0,0,2,0,0
